Lotus Petal|0.3258370814592704|1.7524223|652|2001|2026-09-14 03:00:04.548952
Turntimber Symbiosis // Turntimber, Serpentine Wood|0.32283858070964516|1.435193|646|2001|2026-09-14 03:00:04.548952
Formidable Speaker|0.3183408295852074|1.5205592|637|2001|2026-09-14 03:00:04.548952
Walking Ballista|0.31634182908545727|1.9742942|633|2001|2026-09-14 03:00:04.548952
Gourmand's Talent|0.312343828085957|3.4125433|625|2001|2026-09-14 03:00:04.548952
Pawpatch Formation|0.312343828085957|2.860254|625|2001|2026-09-14 03:00:04.548952
Gemstone Caverns|0.3103448275862069|1.6979189|621|2001|2026-09-14 03:00:04.548952
Chrome Mox|0.30834582708645675|1.9374646|617|2001|2026-09-14 03:00:04.548952
Mana Vault|0.30834582708645675|1.8371389|617|2001|2026-09-14 03:00:04.548952
Invasion of Ikoria // Zilortha, Apex of Ikoria|0.3058470764617691|1.4939184|612|2001|2026-09-14 03:00:04.548952
Arcane Signet|0.30334832583708143|0.10914585|607|2001|2026-09-14 03:00:04.548952
Mirage Mirror|0.29735132433783107|3.291489|595|2001|2026-09-14 03:00:04.548952
Eternal Witness|0.29685157421289354|0.080261104|594|2001|2026-09-14 03:00:04.548952
Heaped Harvest|0.296351824087956|3.0498507|593|2001|2026-09-14 03:00:04.548952
The Mycosynth Gardens|0.2958520739630185|2.8314373|592|2001|2026-09-14 03:00:04.548952
Vexing Bauble|0.29535232383808097|2.4964178|591|2001|2026-09-14 03:00:04.548952
Giant Opportunity|0.2933533233383308|3.458269|587|2001|2026-09-14 03:00:04.548952
Liberator, Urza's Battlethopter|0.2928535732133933|3.8959455|586|2001|2026-09-14 03:00:04.548952
Grinding Station|0.29235382308845576|3.9441876|585|2001|2026-09-14 03:00:04.548952
Ninja Pizza|0.29185407296351823|3.1164718|584|2001|2026-09-14 03:00:04.548952
Legolas's Quick Reflexes|0.2908545727136432|1.4604292|582|2001|2026-09-14 03:00:04.548952
Wandering Archaic // Explore the Vastlands|0.2868565717141429|2.613603|574|2001|2026-09-14 03:00:04.548952
Urza's Saga|0.2863568215892054|1.4796718|573|2001|2026-09-14 03:00:04.548952
War Room|0.28285857071464265|0.35570067|566|2001|2026-09-14 03:00:04.548952
Chrome Dome|0.27886056971514245|3.880643|558|2001|2026-09-14 03:00:04.548952
Mox Diamond|0.2783608195902049|1.9268757|557|2001|2026-09-14 03:00:04.548952
Shared Summons|0.2773613193403298|1.8043394|555|2001|2026-09-14 03:00:04.548952
Rampage of the Clans|0.27386306846576713|3.2810671|548|2001|2026-09-14 03:00:04.548952
Autumn's Veil|0.271864067966017|1.8073442|544|2001|2026-09-14 03:00:04.548952
Force of Vigor|0.2688655672163918|0.79479945|538|2001|2026-09-14 03:00:04.548952
Lightning Greaves|0.2688655672163918|0.12982477|538|2001|2026-09-14 03:00:04.548952
Fog|0.2673663168415792|0.47786158|535|2001|2026-09-14 03:00:04.548952
Endurance|0.26436781609195403|1.4321611|529|2001|2026-09-14 03:00:04.548952
Expedition Map|0.2623688155922039|2.0122912|525|2001|2026-09-14 03:00:04.548952
Shimmer Myr|0.2613693153423288|3.916699|523|2001|2026-09-14 03:00:04.548952
Noxious Revival|0.2588705647176412|1.4310504|518|2001|2026-09-14 03:00:04.548952
Hickory Woodlot|0.2588705647176412|1.9869363|518|2001|2026-09-14 03:00:04.548952
Sculpting Steel|0.25837081459270367|3.6606817|517|2001|2026-09-14 03:00:04.548952
City of Traitors|0.25687156421789104|2.363795|514|2001|2026-09-14 03:00:04.548952
Collective Resistance|0.25687156421789104|0.81303585|514|2001|2026-09-14 03:00:04.548952
The One Ring|0.2543728135932034|1.4921422|509|2001|2026-09-14 03:00:04.548952
Sowing Mycospawn|0.2543728135932034|1.858937|509|2001|2026-09-14 03:00:04.548952
Harmonize|0.2543728135932034|0.03653917|509|2001|2026-09-14 03:00:04.548952
Allosaurus Shepherd|0.2543728135932034|0.8302352|509|2001|2026-09-14 03:00:04.548952
Obscuring Haze|0.2538730634682659|1.210717|508|2001|2026-09-14 03:00:04.548952
Bosco, Just a Bear|0.2513743128435782|2.9599957|503|2001|2026-09-14 03:00:04.548952
Fountainport|0.24987506246876562|2.5514188|500|2001|2026-09-14 03:00:04.548952
Disruptor Flute|0.24987506246876562|3.7921414|500|2001|2026-09-14 03:00:04.548952
Sylvan Library|0.2463768115942029|0.243685|493|2001|2026-09-14 03:00:04.548952
Gaea's Cradle|0.239880059970015|0.6124431|480|2001|2026-09-14 03:00:04.548952
Verdant Catacombs|0.23938030984507747|0.834692|479|2001|2026-09-14 03:00:04.548952
Campsite Cuisine|0.23938030984507747|3.4903162|479|2001|2026-09-14 03:00:04.548952
Skittering Cicada|0.23488255872063968|3.9402292|470|2001|2026-09-14 03:00:04.548952
Cultivate|0.23338330834582707|-0.7342011|467|2001|2026-09-14 03:00:04.548952
Windswept Heath|0.23288355822088955|0.7348293|466|2001|2026-09-14 03:00:04.548952
Avarice Totem|0.23238380809595202|4.0538797|465|2001|2026-09-14 03:00:04.548952
Tree of Tales|0.2303848075962019|2.6123781|461|2001|2026-09-14 03:00:04.548952
Summoner's Pact|0.22988505747126436|1.2943177|460|2001|2026-09-14 03:00:04.548952
Sylvan Safekeeper|0.2288855572213893|0.7877933|458|2001|2026-09-14 03:00:04.548952
Eldritch Evolution|0.2273863068465767|1.2420843|455|2001|2026-09-14 03:00:04.548952
Provisions Merchant|0.22038980509745126|3.8131256|441|2001|2026-09-14 03:00:04.548952
Tamiyo's Safekeeping|0.21839080459770116|0.14357662|437|2001|2026-09-14 03:00:04.548952
Welcome to Sweettooth|0.2158920539730135|3.5586517|432|2001|2026-09-14 03:00:04.548952
Rampant Growth|0.21539230384807595|-0.6405057|431|2001|2026-09-14 03:00:04.548952
Damping Sphere|0.21489255372313842|3.7082975|430|2001|2026-09-14 03:00:04.548952
Craterhoof Behemoth|0.21389305347326337|-0.046437733|428|2001|2026-09-14 03:00:04.548952
Halsin, Emerald Archdruid|0.21339330334832585|3.5715442|427|2001|2026-09-14 03:00:04.548952
Haywire Mite|0.21139430284857572|1.637936|423|2001|2026-09-14 03:00:04.548952
Copper Gnomes|0.20439780109945027|4.102784|409|2001|2026-09-14 03:00:04.548952
Wicked Wolf|0.19990004997501248|3.6703432|400|2001|2026-09-14 03:00:04.548952
Savage Summoning|0.19740129935032483|2.4381225|395|2001|2026-09-14 03:00:04.548952
Soulless Jailer|0.19740129935032483|3.110828|395|2001|2026-09-14 03:00:04.548952
Kenrith's Transformation|0.19740129935032483|-0.0105504645|395|2001|2026-09-14 03:00:04.548952
Plaza of Heroes|0.1924037981009495|2.1792011|385|2001|2026-09-14 03:00:04.548952
Misty Rainforest|0.18940529735132433|0.5907577|379|2001|2026-09-14 03:00:04.548952
Beast Whisperer|0.18490754622688654|-0.48011258|370|2001|2026-09-14 03:00:04.548952
Reliquary Tower|0.18440779610194902|-0.4795277|369|2001|2026-09-14 03:00:04.548952
Nature's Lore|0.18440779610194902|-0.74395883|369|2001|2026-09-14 03:00:04.548952
Crystal Vein|0.1794102948525737|1.541722|359|2001|2026-09-14 03:00:04.548952
Genesis Wave|0.17891054472763618|0.5225793|358|2001|2026-09-14 03:00:04.548952
Nykthos, Shrine to Nyx|0.17841079460269865|-0.43283507|357|2001|2026-09-14 03:00:04.548952
Stew the Coneys|0.17691154422788605|3.1042404|354|2001|2026-09-14 03:00:04.548952
Survival of the Fittest|0.175912043978011|1.6547737|352|2001|2026-09-14 03:00:04.548952
Abstergo Entertainment|0.17541229385307347|3.1244912|351|2001|2026-09-14 03:00:04.548952
Bala Ged Recovery // Bala Ged Sanctuary|0.1724137931034483|0.03120918|345|2001|2026-09-14 03:00:04.548952
Unwinding Clock|0.1714142928535732|3.6565871|343|2001|2026-09-14 03:00:04.548952
Arachnogenesis|0.17041479260369816|1.6665175|341|2001|2026-09-14 03:00:04.548952
Okina, Temple to the Grandfathers|0.16891554222888555|1.7676009|338|2001|2026-09-14 03:00:04.548952
Lembas|0.1679160419790105|3.5164292|336|2001|2026-09-14 03:00:04.548952
Swiftfoot Boots|0.16691654172913542|-0.5501465|334|2001|2026-09-14 03:00:04.548952
For the Common Good|0.16591704147926037|1.625643|332|2001|2026-09-14 03:00:04.548952
Spider Food|0.16541729135432284|3.1117322|331|2001|2026-09-14 03:00:04.548952
Utopia Sprawl|0.16041979010494753|-0.07051984|321|2001|2026-09-14 03:00:04.548952
Party Dude|0.1584207896051974|3.2660232|317|2001|2026-09-14 03:00:04.548952
Time of Need|0.15792103948025987|2.261709|316|2001|2026-09-14 03:00:04.548952
Ezuri's Predation|0.15792103948025987|0.38691396|316|2001|2026-09-14 03:00:04.548952
Motivated Pony|0.15742128935532235|3.7241876|315|2001|2026-09-14 03:00:04.548952
Three Visits|0.15692153923038482|-0.6715577|314|2001|2026-09-14 03:00:04.548952
Ecological Appreciation|0.1549225387306347|2.917674|310|2001|2026-09-14 03:00:04.548952
Agatha's Soul Cauldron|0.15142428785607195|2.641466|303|2001|2026-09-14 03:00:04.548952
Geier Reach Sanitarium|0.15142428785607195|1.6048869|303|2001|2026-09-14 03:00:04.548952
Wooded Foothills|0.1504247876061969|0.3565928|301|2001|2026-09-14 03:00:04.548952
Mind's Eye|0.1504247876061969|2.463159|301|2001|2026-09-14 03:00:04.548952
Defend the Rider|0.1489255372313843|1.5390239|298|2001|2026-09-14 03:00:04.548952
Tezzeret, Cruel Captain|0.14742628685657172|2.1231592|295|2001|2026-09-14 03:00:04.548952
Arasta of the Endless Web|0.1454272863568216|1.5220355|291|2001|2026-09-14 03:00:04.548952
Pest Infestation|0.14492753623188406|1.7426665|290|2001|2026-09-14 03:00:04.548952
Homeward Path|0.13843078460769614|1.3961293|277|2001|2026-09-14 03:00:04.548952
Eager Trufflesnout|0.13793103448275862|3.2757902|276|2001|2026-09-14 03:00:04.548952
Vedalken Orrery|0.13543228385807096|2.4254|271|2001|2026-09-14 03:00:04.548952
Chancellor of the Tangle|0.13493253373313344|3.1843324|270|2001|2026-09-14 03:00:04.548952
Royal Treatment|0.13093453273363317|1.2238314|262|2001|2026-09-14 03:00:04.548952
Trinisphere|0.13093453273363317|2.221033|262|2001|2026-09-14 03:00:04.548952
Tireless Tracker|0.12993503248375812|0.29004782|260|2001|2026-09-14 03:00:04.548952
Natural Order|0.12343828085957022|-0.06950462|247|2001|2026-09-14 03:00:04.548952
Ba Sing Se|0.12243878060969515|0.74183756|245|2001|2026-09-14 03:00:04.548952
Peerless Recycling|0.12193903048475763|2.0076432|244|2001|2026-09-14 03:00:04.548952
Michelangelo, the Heart|0.12193903048475763|2.5804124|244|2001|2026-09-14 03:00:04.548952
Six|0.12143928035982009|0.6861663|243|2001|2026-09-14 03:00:04.548952
Aetherflux Reservoir|0.12093953023488256|2.1819909|242|2001|2026-09-14 03:00:04.548952
Castle Garenbrig|0.1199400299850075|-0.8822613|240|2001|2026-09-14 03:00:04.548952
Instant Ramen|0.11794102948525736|3.5924532|236|2001|2026-09-14 03:00:04.548952
Arbor Elf|0.11794102948525736|-0.711333|236|2001|2026-09-14 03:00:04.548952
Primal Vigor|0.11794102948525736|1.0276461|236|2001|2026-09-14 03:00:04.548952
Bilbo, Fellow Conspirator|0.11794102948525736|3.2350395|236|2001|2026-09-14 03:00:04.548952
Emrakul, the Promised End|0.11644177911044477|1.7844672|233|2001|2026-09-14 03:00:04.548952
Mushroom Watchdogs|0.11544227886056972|3.0217276|231|2001|2026-09-14 03:00:04.548952
Buried Ruin|0.11444277861069466|1.5021026|229|2001|2026-09-14 03:00:04.548952
The Great Henge|0.11244377811094453|-0.7573519|225|2001|2026-09-14 03:00:04.548952
Generous Ent|0.11044477761119441|2.1512496|221|2001|2026-09-14 03:00:04.548952
Tippy-Toe, Terrific Partner|0.11044477761119441|1.5828558|221|2001|2026-09-14 03:00:04.548952
The Tabernacle at Pendrell Vale|0.10994502748625687|2.4264123|220|2001|2026-09-14 03:00:04.548952
Return of the Wildspeaker|0.1089455272363818|-1.1952671|218|2001|2026-09-14 03:00:04.548952
Mutagen Man, Living Ooze|0.1089455272363818|2.4626632|218|2001|2026-09-14 03:00:04.548952
Kodama's Reach|0.10594702648675662|-1.1952624|212|2001|2026-09-14 03:00:04.548952
Hot Dog Cart|0.10594702648675662|3.173186|212|2001|2026-09-14 03:00:04.548952
Apple of Eden, Isu Relic|0.10494752623688156|3.8319201|210|2001|2026-09-14 03:00:04.548952
Bag End Banquet|0.10444777611194403|3.2800477|209|2001|2026-09-14 03:00:04.548952
Toski, Bearer of Secrets|0.10444777611194403|-0.56826824|209|2001|2026-09-14 03:00:04.548952
Myriad Landscape|0.10394802598700649|-0.72024685|208|2001|2026-09-14 03:00:04.548952
Guardian Project|0.10344827586206896|-0.5110356|207|2001|2026-09-14 03:00:04.548952
Mosswort Bridge|0.10344827586206896|-0.9687613|207|2001|2026-09-14 03:00:04.548952
Mox Opal|0.10294852573713144|2.271396|206|2001|2026-09-14 03:00:04.548952
Heartwood Storyteller|0.10094952523738131|1.3799502|202|2001|2026-09-14 03:00:04.548952
Rogue's Passage|0.10094952523738131|-1.1804701|202|2001|2026-09-14 03:00:04.548952
The Underworld Cookbook|0.09745127436281859|3.3787856|195|2001|2026-09-14 03:00:04.548952
Creeping Crystal Coating|0.09695152423788106|3.3375776|194|2001|2026-09-14 03:00:04.548952
Gingerbrute|0.09695152423788106|2.835501|194|2001|2026-09-14 03:00:04.548952
Grim Monolith|0.095952023988006|1.8932232|192|2001|2026-09-14 03:00:04.548952
Origin of Metalbending|0.09395302348825588|0.63735354|188|2001|2026-09-14 03:00:04.548952
Radiant Lotus|0.09345327336331834|4.0330567|187|2001|2026-09-14 03:00:04.548952
Nettlecyst|0.09295352323838081|2.5353606|186|2001|2026-09-14 03:00:04.548952
Tangle|0.09245377311344327|1.7110605|185|2001|2026-09-14 03:00:04.548952
Witch's Oven|0.09045477261369315|2.6252322|181|2001|2026-09-14 03:00:04.548952
Dryad Arbor|0.0879560219890055|-0.3172497|176|2001|2026-09-14 03:00:04.548952
Pippin's Bravery|0.0879560219890055|3.213558|176|2001|2026-09-14 03:00:04.548952
Springheart Nantuko|0.0864567716141929|0.15894999|173|2001|2026-09-14 03:00:04.548952
Explore|0.08595702148925537|-0.8375662|172|2001|2026-09-14 03:00:04.548952
The Gold Saucer|0.08495752123938032|3.3207996|170|2001|2026-09-14 03:00:04.548952
Tooth and Nail|0.08445777111444278|0.527795|169|2001|2026-09-14 03:00:04.548952
Snakeskin Veil|0.08345827086456771|-0.84938586|167|2001|2026-09-14 03:00:04.548952
Well of Lost Dreams|0.08345827086456771|2.6344223|167|2001|2026-09-14 03:00:04.548952
Return from the Wilds|0.08295852073963018|2.4344468|166|2001|2026-09-14 03:00:04.548952
Nutrient Block|0.08245877061469266|3.8911264|165|2001|2026-09-14 03:00:04.548952
Brandywine Farmer|0.08245877061469266|2.853312|165|2001|2026-09-14 03:00:04.548952
Shamanic Revelation|0.08245877061469266|-0.91133577|165|2001|2026-09-14 03:00:04.548952
Fae Offering|0.08195902048975512|2.8278594|164|2001|2026-09-14 03:00:04.548952
Secluded Starforge|0.0814592703648176|3.408705|163|2001|2026-09-14 03:00:04.548952
Trading Post|0.08095952023988005|3.0419877|162|2001|2026-09-14 03:00:04.548952
Winding Canyons|0.08045977011494253|2.0800853|161|2001|2026-09-14 03:00:04.548952
Candy Trail|0.079960019990005|3.5237129|160|2001|2026-09-14 03:00:04.548952
Evendo, Waking Haven|0.07896051974012994|-0.37183642|158|2001|2026-09-14 03:00:04.548952
The Earth King|0.07846076961519241|0.15562515|157|2001|2026-09-14 03:00:04.548952
Song of the Dryads|0.07546226886556721|-0.35755354|151|2001|2026-09-14 03:00:04.548952
Blessed Respite|0.07496251874062969|0.964631|150|2001|2026-09-14 03:00:04.548952
Helix Pinnacle|0.07496251874062969|0.96232355|150|2001|2026-09-14 03:00:04.548952
Snow-Covered Forest|0.07296351824087956|-0.25989872|146|2001|2026-09-14 03:00:04.548952
Galadriel, Gift-Giver|0.07196401799100449|2.5507247|144|2001|2026-09-14 03:00:04.548952
Runic Armasaur|0.07146426786606697|1.0374845|143|2001|2026-09-14 03:00:04.548952
Pick Your Poison|0.07146426786606697|0.8570932|143|2001|2026-09-14 03:00:04.548952
Garruk's Uprising|0.07096451774112944|-1.6283697|142|2001|2026-09-14 03:00:04.548952
Command Tower|0.0704647676161919|0.13180836|141|2001|2026-09-14 03:00:04.548952
Spore Frog|0.0704647676161919|0.5821341|141|2001|2026-09-14 03:00:04.548952
Sensei's Divining Top|0.06946526736631684|1.6091539|139|2001|2026-09-14 03:00:04.548952
Darksteel Juggernaut|0.06896551724137931|3.7292016|138|2001|2026-09-14 03:00:04.548952
The Art of Tea|0.06896551724137931|3.2388744|138|2001|2026-09-14 03:00:04.548952
Ancient Adamantoise|0.06846576711644178|1.2939675|137|2001|2026-09-14 03:00:04.548952
Strip Mine|0.06846576711644178|-0.040281914|137|2001|2026-09-14 03:00:04.548952
Sphere of Resistance|0.06796601699150424|2.6139796|136|2001|2026-09-14 03:00:04.548952
Carpet of Flowers|0.06796601699150424|0.5735057|136|2001|2026-09-14 03:00:04.548952
The Earth Crystal|0.06796601699150424|-0.67706925|136|2001|2026-09-14 03:00:04.548952
Lair of the Hydra|0.06646676661669165|0.20970148|133|2001|2026-09-14 03:00:04.548952
Demolition Field|0.06546726636681659|0.18953378|131|2001|2026-09-14 03:00:04.548952
Glaring Fleshraker|0.06496751624187906|2.5067468|130|2001|2026-09-14 03:00:04.548952
Blossoming Bogbeast|0.06496751624187906|2.205517|130|2001|2026-09-14 03:00:04.548952
Blighted Woodland|0.06496751624187906|-0.5760842|130|2001|2026-09-14 03:00:04.548952
Thornvault Forager|0.06446776611694154|0.79144883|129|2001|2026-09-14 03:00:04.548952
Mystic Forge|0.063968015992004|2.929913|128|2001|2026-09-14 03:00:04.548952
Augur of Autumn|0.06346826586706647|-0.24221633|127|2001|2026-09-14 03:00:04.548952
Courier of Comestibles|0.06196901549225387|3.4369934|124|2001|2026-09-14 03:00:04.548952
Tarrian's Soulcleaver|0.06196901549225387|1.8874153|124|2001|2026-09-14 03:00:04.548952
Elephant-Mandrill|0.06146926536731634|3.3134017|123|2001|2026-09-14 03:00:04.548952
Galadhrim Ambush|0.06096951524237881|0.9003371|122|2001|2026-09-14 03:00:04.548952
Maze of Ith|0.06046976511744128|0.56217015|121|2001|2026-09-14 03:00:04.548952
Bouncer's Beatdown|0.059470264867566215|2.6932|119|2001|2026-09-14 03:00:04.548952
Bootleggers' Stash|0.05747126436781609|1.6537535|115|2001|2026-09-14 03:00:04.548952
Constant Mists|0.05747126436781609|0.30564728|115|2001|2026-09-14 03:00:04.548952
Jaheira's Respite|0.05697151424287856|0.8988734|114|2001|2026-09-14 03:00:04.548952
Mox Amber|0.0559720139930035|1.0180312|112|2001|2026-09-14 03:00:04.548952
Summoning Station|0.05547226386806597|3.1189792|111|2001|2026-09-14 03:00:04.548952
Golden Egg|0.05547226386806597|3.2448494|111|2001|2026-09-14 03:00:04.548952
Lull|0.053973013493253376|1.1954802|108|2001|2026-09-14 03:00:04.548952
Moment's Peace|0.053973013493253376|1.0952277|108|2001|2026-09-14 03:00:04.548952
Bumbleflower's Sharepot|0.05347326336831584|3.2434542|107|2001|2026-09-14 03:00:04.548952
Thousand-Year Elixir|0.05247376311844078|0.16257943|105|2001|2026-09-14 03:00:04.548952
Prismatic Vista|0.05247376311844078|-0.42045003|105|2001|2026-09-14 03:00:04.548952
Mirrormind Crown|0.05147426286856572|2.507904|103|2001|2026-09-14 03:00:04.548952
Rishkar's Expertise|0.05147426286856572|-1.7439661|103|2001|2026-09-14 03:00:04.548952
Treasure Vault|0.050974512743628186|1.7214043|102|2001|2026-09-14 03:00:04.548952
Crawlspace|0.050974512743628186|2.0632226|102|2001|2026-09-14 03:00:04.548952
Meriadoc Brandybuck|0.050474762618690654|2.1796048|101|2001|2026-09-14 03:00:04.548952
God-Pharaoh's Statue|0.050474762618690654|1.7894394|101|2001|2026-09-14 03:00:04.548952
True Ancestry|0.050474762618690654|1.738686|101|2001|2026-09-14 03:00:04.548952
Myr Retriever|0.04997501249375312|2.879407|100|2001|2026-09-14 03:00:04.548952
Hornet Nest|0.04997501249375312|0.7722968|100|2001|2026-09-14 03:00:04.548952
Skyshroud Claim|0.04897551224387806|-1.3619211|98|2001|2026-09-14 03:00:04.548952
Shared Roots|0.04897551224387806|-0.24641882|98|2001|2026-09-14 03:00:04.548952
Voyager Staff|0.047476261869065464|2.708709|95|2001|2026-09-14 03:00:04.548952
Sakura-Tribe Elder|0.04697651174412794|-1.5795312|94|2001|2026-09-14 03:00:04.548952
Throne of Eldraine|0.04597701149425287|0.30708918|92|2001|2026-09-14 03:00:04.548952
Elvish Archivist|0.04597701149425287|2.2771804|92|2001|2026-09-14 03:00:04.548952
Scavenger Grounds|0.04547726136931534|-0.4265717|91|2001|2026-09-14 03:00:04.548952
Heroic Feast|0.044977511244377814|1.805629|90|2001|2026-09-14 03:00:04.548952
Timeless Witness|0.04447776111944028|-0.17643404|89|2001|2026-09-14 03:00:04.548952
Threefold Thunderhulk|0.04447776111944028|2.2822826|89|2001|2026-09-14 03:00:04.548952
Sylvan Tutor|0.043478260869565216|0.46069667|87|2001|2026-09-14 03:00:04.548952
